year,kind,rating,vote,country,runtime,genre1,genre2
1987.0,1,5.7,2728.0,62,105.0,4,9
1978.0,1,7.4,11292.0,27,89.0,0,4
2003.0,1,6.6,15028.0,30,180.0,7,19
1997.0,1,6.6,1696.0,35,44.0,7,25
1977.0,3,8.1,2631.0,61,195.0,6,3
1976.0,1,5.6,1536.0,27,175.0,0,7
1989.0,0,6.4,114.0,62,94.0,6,3
1987.0,1,5.5,788.0,1,89.0,0,7
2000.0,1,5.9,1723.0,10,86.0,7,9
1999.0,7,6.4,8.0,10,30.0,6,27
1991.0,4,8.7,5379.0,61,132.0,5,7
1996.0,1,6.3,3184.0,61,89.0,1,4
1996.0,7,5.8,4952.0,62,70.0,2,1
1986.0,0,6.8,344.0,62,96.0,1,4
2004.0,1,7.6,72246.0,23,84.0,7,16
1987.0,1,7.0,16161.0,35,110.0,5,13
2001.0,1,6.8,661.0,37,93.0,4,7
1991.0,7,8.2,94.0,62,102.0,14,27
1999.0,1,7.8,10953.0,24,145.0,6,3
1999.0,7,4.8,105.0,37,103.0,2,21
1997.0,2,5.0,626.0,37,148.0,2,0
1994.0,3,8.0,74.0,62,90.0,6,12
2003.0,7,6.8,81.0,62,113.0,14,27
1998.0,4,8.4,2746.0,37,60.0,2,0
2002.0,7,7.2,55.0,62,97.0,20,8
1999.0,4,8.0,90066.0,62,100.0,5,7
1964.0,1,7.7,11462.0,35,60.0,3,7
2005.0,3,6.3,572.0,62,156.0,3,7
1991.0,4,7.8,971.0,37,92.0,2,0
1963.0,7,7.2,42.0,61,95.0,20,14
1990.0,1,6.5,969.0,56,5.0,3,7
1990.0,1,6.8,12309.0,61,140.0,1,7
2002.0,1,7.1,31463.0,23,101.04347826086956,4,5
1997.0,1,6.6,611.0,53,55.0,0,4
2003.0,1,5.5,3877.0,61,92.0,13,24
1995.0,1,6.7,2217.0,37,24.0,5,7
1995.0,4,6.5,28719.0,62,402.0,0,1
1999.0,7,7.1,27.0,62,48.0,21,27
1978.0,1,7.6,1854.0,36,101.04347826086956,4,7
2005.0,7,8.5,757.0,4,296.0,14,27
1982.0,1,7.9,6903.0,62,91.0,6,27
2000.0,1,7.1,415.0,62,50.0,6,4
2002.0,1,6.1,794.0,23,100.02037351443124,7,27
1996.0,0,8.3,182.0,61,120.0,5,7
1994.0,7,7.5,247.0,62,120.0,2,9
2000.0,1,5.6,821.0,10,60.0,7,27
1997.0,1,6.6,7534.0,61,115.0,4,5
1987.0,1,6.4,796.0,27,82.0,0,7
1962.0,1,6.6,2462.0,23,98.0,0,1
2001.0,1,6.5,3615.0,23,96.0,4,7
1998.0,3,8.4,40.0,62,89.0,6,27
1993.0,1,6.1,3409.0,55,101.0,4,7
1997.0,1,8.8,669.0,62,95.0,6,14
2000.0,7,5.8,31.0,62,82.0,8,27
1997.0,1,8.0,65491.0,37,192.0,2,5
2004.0,7,7.5,83.0,62,54.0,6,14
2003.0,4,7.2,73.0,37,112.0,2,20
2003.0,0,8.1,237.0,62,119.0,6,3
2002.0,7,8.8,446.0,61,101.0,6,14
2003.0,1,7.6,28835.0,10,100.0,4,5
1954.0,1,5.6,127.0,62,135.0,6,4
2003.0,7,9.0,1074.0,33,106.0,14,27
2000.0,1,4.3,214.0,62,95.0,4,8
2005.0,1,6.5,17459.0,10,125.0,5,7
1922.0,1,7.7,11559.0,62,90.0,6,27
2003.0,7,3.4,56.0,62,91.0,0,7
1986.0,1,5.7,1917.0,27,96.0,0,25
1949.0,1,6.2,3695.0,62,93.0,0,1
2001.0,4,6.6,84.0,37,80.0,2,4
2002.0,1,7.6,2000.0,62,105.0,6,27
1983.0,1,5.2,1622.0,27,88.0,0,7
1999.0,1,7.6,143.0,62,88.0,14,27
1972.0,1,6.3,1968.0,62,30.0,4,8
1997.0,1,7.5,297.0,10,76.0,8,15
2000.0,3,7.7,5684.0,23,107.0,7,19
1973.0,0,8.2,551.0,61,150.0,1,7
2004.0,1,5.2,382.0,10,101.0,4,7
2004.0,7,3.4,406.0,62,174.0,4,13
2004.0,7,8.0,8.0,62,120.0,21,27
1985.0,1,7.4,3772.0,27,103.0,0,4
2005.0,7,4.2,8251.0,62,119.0,13,24
1998.0,1,6.1,71.0,37,98.0,13,27
1950.0,1,7.4,3474.0,35,114.0,3,4
2004.0,7,8.1,299.0,62,116.0,6,14
2001.0,1,7.1,339.0,10,99.0,4,6
2004.0,1,7.6,215.0,62,83.0,6,27
2000.0,3,7.8,1847.0,62,92.0,5,7
2005.0,7,6.8,91.0,62,87.0,6,22
2003.0,4,7.7,2539.0,37,90.0,2,7
2001.0,1,3.2,300.0,62,61.0,4,27
1999.0,1,6.1,2247.0,53,90.0,13,27
2001.0,1,4.5,1689.0,10,95.0,1,4
1995.0,7,6.9,9.0,62,103.0,6,27
1996.0,1,5.7,404.0,62,112.0,4,27
1978.0,1,8.2,1326.0,62,104.0,6,4
2004.0,7,8.4,829.0,62,121.0,6,4
1955.0,1,5.0,283.0,62,97.82007952286283,6,4
2001.0,0,5.7,4434.0,62,78.0,1,4
2003.0,7,8.7,1832.0,62,120.0,14,27
1995.0,1,7.1,3562.0,61,90.0,5,7
1975.0,1,7.3,7850.0,23,181.0,3,7
2004.0,7,6.6,11188.0,62,360.0,2,21
1973.0,1,8.0,21627.0,23,75.0,4,7
1997.0,1,6.0,1237.0,61,101.0,4,7
2001.0,3,6.5,62.0,23,97.0,4,7
1988.0,4,8.6,1768.0,62,115.0,6,3
1990.0,1,6.2,323.0,41,87.0,7,27
1978.0,1,6.7,2757.0,62,105.0,0,5
1984.0,1,5.7,507.0,58,105.0,1,5
1975.0,0,8.3,704.0,61,103.0,1,7
2000.0,1,5.6,1408.0,62,93.0,5,7
1999.0,1,7.2,76637.0,37,73.0,7,13
1997.0,1,8.0,6069.0,24,85.0,6,3
1996.0,1,5.5,82.0,37,91.0,5,7
2003.0,1,6.4,248.0,62,85.0,6,27
1947.0,1,6.9,2514.0,62,120.0,4,15
1996.0,7,5.9,42.0,62,91.0,2,1
1968.0,0,8.0,496.0,61,24.0,1,7
1998.0,1,6.4,1372.0,25,22.0,5,7
2002.0,0,2.6,33695.0,62,174.0,1,4
2002.0,7,7.1,58.0,10,22.0,4,27
2001.0,2,7.1,445.0,37,100.0,2,21
2005.0,7,5.8,323.0,62,96.0,6,27
2003.0,1,7.2,1727.0,37,174.0,1,4
2001.0,3,7.2,974.0,62,122.0,7,19
2004.0,1,7.3,172807.0,61,104.0,0,5
2002.0,7,8.7,89.0,62,96.0,14,27
1980.0,1,7.6,20581.0,61,60.0,5,7
2004.0,7,6.3,43.0,62,90.0,4,27
1956.0,1,6.0,1498.0,62,50.0,7,19
1994.0,2,7.6,120.0,4,100.0,7,27
1972.0,1,7.4,4576.0,65,103.0,7,27
2004.0,7,6.9,47.0,62,136.0,2,27
2000.0,4,7.1,1232.0,61,103.0,7,4
1994.0,1,6.6,3297.0,61,166.0,7,24
2004.0,7,8.2,175.0,62,110.0,14,27
1997.0,7,7.8,8.0,62,88.0,2,21
1928.0,1,6.7,269.0,24,60.0,7,27
2001.0,3,7.5,296.0,61,100.0,6,27
2003.0,1,6.2,363.0,30,108.0,4,19
2004.0,1,6.3,1774.0,62,42.0,6,5
2001.0,4,6.6,18249.0,62,101.04347826086956,4,7
2003.0,1,5.6,301.0,62,60.0,6,4
1966.0,1,5.1,2730.0,61,90.0,0,1
2000.0,7,6.4,11221.0,62,125.0,2,4
1985.0,1,7.0,1322.0,14,87.0,2,4
1997.0,1,6.7,2085.0,23,110.0,3,7
1997.0,1,4.6,1071.0,62,91.0,1,4
2002.0,1,6.1,4846.0,23,57.0,4,7
1990.0,6,6.9,161.0,62,88.0,1,9
1959.0,4,9.0,75784.0,62,84.0,7,9
2000.0,7,4.4,107.0,62,63.0,15,27
1996.0,7,6.4,34247.0,62,159.0,2,1
1998.0,2,8.4,4312.0,62,22.0,3,7
1989.0,1,5.2,1433.0,61,94.0,13,24
1996.0,1,6.1,807.0,61,101.0,6,27
1996.0,1,5.9,53.0,62,90.0,4,27
1971.0,1,7.8,235.0,62,82.0,6,14
2002.0,7,6.7,1080.0,62,28.0,20,4
2004.0,1,7.0,17871.0,37,273.0,2,0
1998.0,7,7.8,13501.0,62,38.0,2,1
2003.0,7,7.1,12.0,62,94.0,6,27
2002.0,1,3.6,16416.0,61,101.04347826086956,4,19
2000.0,7,8.0,42.0,62,125.0,6,22
1990.0,7,6.5,1224.0,37,91.0,2,1
2005.0,1,6.6,200.0,62,60.0,0,27
1994.0,1,6.7,338.0,61,96.0,4,7
1985.0,1,5.9,3006.0,4,94.0,4,7
2000.0,7,4.2,517.0,62,108.0,13,24
1994.0,3,8.7,199.0,62,107.0,6,12
2004.0,1,4.7,2261.0,33,131.0,0,4
2002.0,4,6.5,756.0,62,106.0,4,18
2000.0,1,4.3,186.0,62,90.0,23,27
1992.0,1,7.2,4265.0,27,123.0,0,9
1999.0,4,6.9,1268.0,10,98.0,0,7
2003.0,3,6.7,15.0,62,95.0,6,27
1923.0,1,7.1,4275.0,62,84.0,4,27
1995.0,1,7.8,6753.0,23,101.0,6,12
1970.0,1,7.5,8021.0,23,106.0,3,7
1996.0,1,8.1,11717.0,30,50.0,0,7
1989.0,2,8.1,378.0,61,138.0,7,16
2005.0,7,8.3,28.0,62,90.0,21,27
1986.0,1,5.2,289.0,27,99.0,0,13
2001.0,1,5.7,159.0,27,76.0,4,19
1992.0,1,6.9,20228.0,23,113.0,3,7
2003.0,1,8.1,158249.0,53,60.0,5,7
2004.0,1,8.1,343370.0,61,143.0,3,7
2002.0,0,7.6,139.0,62,132.0,6,3
1991.0,1,6.0,354.0,55,110.0,4,7
1996.0,1,7.6,7357.0,23,101.04347826086956,4,7
1993.0,1,7.2,2765.0,27,122.0,7,9
1961.0,1,8.0,24120.0,56,112.0,7,27
1981.0,1,6.5,5838.0,62,111.0,7,15
2001.0,1,5.1,1577.0,37,60.0,4,13
1999.0,7,3.8,2113.0,62,95.0,9,13
1962.0,1,7.1,4252.0,35,124.0,4,9
2002.0,1,6.7,13501.0,39,86.0,7,19
2002.0,3,3.5,920.0,62,127.0,4,8
1973.0,1,7.4,1962.0,30,165.0,0,7
2000.0,1,7.8,717.0,62,97.82007952286283,6,12
1998.0,1,8.4,14.0,62,109.0,6,27
2002.0,0,6.9,397.0,61,93.0,5,7
1999.0,1,6.1,42696.0,62,87.0,4,7
1994.0,4,8.3,19848.0,62,63.0,4,7
2000.0,1,7.1,215.0,62,90.0,6,3
1994.0,1,9.3,2462087.0,62,100.02037351443124,7,27
1987.0,1,8.2,30.0,62,93.0,6,14
1981.0,1,2.7,812.0,62,90.0,4,19
1999.0,2,7.0,2484.0,62,100.02037351443124,7,27
1992.0,1,6.5,28820.0,4,81.0,2,1
2005.0,4,8.4,285.0,62,92.0,6,3
2005.0,1,4.6,1432.0,62,91.0,15,0
2002.0,1,7.1,2276.0,24,93.0,6,27
1991.0,3,8.2,2476.0,61,120.0,6,3
1984.0,1,6.0,48302.0,62,74.0,13,24
1991.0,7,8.1,760.0,62,185.0,6,14
1986.0,1,7.7,105124.0,65,97.0,5,7
2001.0,1,6.1,2040.0,59,98.0,7,19
2004.0,1,7.8,161.0,62,98.0,6,27
1993.0,1,5.8,1091.0,4,135.0,7,8
2000.0,7,1.5,1269.0,62,87.0,0,1
1980.0,1,6.3,4924.0,61,88.0,0,1
2004.0,1,7.2,516.0,62,50.0,6,12
1986.0,1,7.0,1224.0,37,101.98740157480314,2,0
1991.0,1,6.5,1852.0,62,108.0,4,27
1998.0,1,7.0,191.0,37,108.0,2,1
2004.0,7,6.0,61.0,62,97.82007952286283,6,27
1998.0,3,5.4,91.0,62,97.0,7,27
2000.0,7,7.8,21.0,62,97.0,6,3
1999.0,1,6.7,2111.0,55,91.0,3,7
1989.0,1,7.8,3261.0,30,114.0,0,5
1939.0,1,6.4,721.0,61,23.0,15,4
1988.0,4,7.3,10700.0,62,105.0,2,4
2003.0,7,6.7,12096.0,62,134.0,2,0
1987.0,1,4.5,1802.0,62,102.8877434135166,0,4
2002.0,1,4.5,309.0,62,48.0,4,27
1990.0,1,8.1,116.0,62,86.0,6,14
1985.0,1,7.4,3772.0,27,91.0,0,4
1997.0,1,5.0,76.0,10,94.0,7,14
2001.0,1,6.9,959.0,18,82.0,7,27
2001.0,1,5.2,818.0,62,108.0,4,7
1998.0,7,7.0,9.0,4,128.0,20,8
2003.0,1,7.0,3664.0,24,106.0,4,7
2003.0,3,7.1,170.0,62,111.0,6,27
1976.0,1,5.4,819.0,62,103.0,0,4
1955.0,1,8.5,28376.0,30,90.0,7,27
1950.0,1,8.0,11661.0,23,88.0,9,7
2001.0,1,3.3,483.0,62,104.0,0,1
2004.0,7,6.5,21.0,62,75.0,2,27
2004.0,7,7.0,36.0,62,114.0,6,21
2004.0,1,5.8,105.0,62,89.0,6,21
1995.0,1,6.9,705.0,12,93.0,7,25
1998.0,1,7.3,1517.0,37,124.0,4,7
2005.0,7,7.9,29.0,62,87.0,6,27
2003.0,3,4.3,387.0,10,92.0,7,20
1986.0,3,7.2,1194.0,10,102.8877434135166,0,7
2001.0,3,4.7,505.0,62,83.0,23,27
2002.0,1,6.7,1361.0,10,105.0,7,27
1999.0,7,5.9,2580.0,37,120.0,2,0
1998.0,7,7.4,44.0,4,91.0,20,8
1990.0,3,7.3,454.0,62,547.0,7,27
1997.0,1,7.8,29196.0,37,28.0,5,7
2005.0,1,5.4,1995.0,30,37.0,5,7
1998.0,7,3.4,1774.0,62,90.0,2,1
1995.0,1,8.0,6861.0,27,108.0,0,1
1996.0,7,8.3,15.0,62,93.0,6,3
2005.0,1,3.9,986.0,61,98.0,5,13
1982.0,1,5.6,6539.0,61,120.0,13,20
1994.0,2,7.4,2393.0,61,121.0,7,12
2003.0,0,6.2,61.0,62,88.0,2,8
1994.0,7,8.2,128.0,62,103.0,6,14
1987.0,1,6.4,544.0,27,102.8877434135166,0,5
1952.0,4,8.5,602.0,62,115.0,6,0
1987.0,1,6.1,50712.0,62,165.0,4,7
2004.0,3,7.3,1639.0,33,122.0,7,27
1985.0,1,7.4,2807.0,62,97.0,2,1
1979.0,1,7.5,34232.0,65,85.0,7,13
2005.0,1,4.4,2460.0,30,629.0,7,19
2005.0,1,7.5,976.0,62,90.0,6,0
1998.0,1,7.7,7696.0,30,83.0,7,19
1983.0,1,4.7,869.0,61,80.0,4,7
1962.0,1,7.4,505.0,30,111.0,15,4
1972.0,1,7.3,28719.0,27,118.0,0,7
1993.0,2,8.5,103.0,62,100.0,6,27
1998.0,1,4.7,7472.0,62,63.0,4,22
2004.0,7,5.4,160.0,62,81.0,6,27
2002.0,1,7.2,63.0,62,119.0,6,3
2002.0,3,6.6,1021.0,24,89.0,3,7
2005.0,7,9.1,34.0,62,105.0,6,27
1974.0,1,6.3,1294.0,62,114.0,0,24
1997.0,7,7.7,97.0,61,106.0,6,14
1991.0,1,7.3,19718.0,27,124.0,0,1
2003.0,1,7.4,8924.0,0,91.0,7,25
2001.0,1,7.1,3285.0,23,129.0,7,14
1981.0,1,5.6,238.0,27,120.0,0,27
2003.0,7,4.0,1413.0,62,85.0,13,20
1965.0,1,7.3,8699.0,61,25.0,7,16
1966.0,1,8.0,10432.0,37,45.0,0,7
2001.0,1,7.0,3071.0,62,87.0,15,4
2003.0,3,7.1,629.0,62,95.0,16,27
1997.0,3,6.9,1329.0,62,162.0,7,27
2004.0,1,7.6,24793.0,61,101.0,5,7
2003.0,3,7.7,1333.0,61,92.0,7,27
1994.0,4,7.8,8987.0,10,240.0,2,1
1959.0,4,9.0,75784.0,62,103.0,7,9
2004.0,3,8.2,28.0,62,150.0,6,27
2001.0,1,4.2,427.0,62,99.30662983425414,5,7
1997.0,1,7.2,13977.0,61,30.0,3,7
1998.0,7,7.4,141.0,62,120.0,6,14
2001.0,2,7.3,46.0,62,126.0,6,27
2005.0,7,7.3,48.0,62,162.0,4,27
1996.0,7,6.0,29215.0,62,55.0,0,4
2000.0,1,4.4,381.0,30,89.0,0,5
1976.0,1,7.4,2044.0,30,114.0,7,19
2000.0,7,8.3,57.0,4,24.0,14,27
1980.0,1,7.3,54200.0,52,97.1726907630522,1,4
2002.0,0,7.3,463.0,61,93.0,5,7
2001.0,4,8.4,19.0,62,78.0,17,22
1959.0,4,9.0,75784.0,62,110.0,7,9
1999.0,1,6.9,891.0,37,139.0,4,27
1992.0,3,7.6,1686.0,10,45.0,7,27
1993.0,1,6.1,1085.0,23,104.0,4,19
2001.0,1,7.6,5064.0,37,107.0,2,21
2005.0,1,7.4,3446.0,62,94.0,6,8
1980.0,1,6.5,1102.0,61,84.0,7,14
1958.0,1,7.8,11419.0,47,30.0,7,19
1966.0,1,7.6,59096.0,61,116.0,7,16
1991.0,3,7.1,1360.0,62,99.0,3,7
2000.0,1,7.0,13452.0,53,100.0,7,24
1998.0,1,4.5,887.0,35,90.0,4,7
2005.0,3,7.8,2329.0,62,92.0,7,14
2004.0,7,5.3,206.0,62,83.0,6,27
2000.0,0,5.0,528.0,62,95.0,1,4
1997.0,1,6.2,512.0,55,112.0,4,7
1973.0,1,5.6,3079.0,46,84.0,5,7
2003.0,7,5.6,142.0,62,110.0,2,1
1995.0,1,7.4,3034.0,39,165.0,7,19
1998.0,1,7.0,103467.0,62,40.0,7,16
1959.0,4,9.0,75784.0,62,94.0,7,9
1993.0,4,7.9,6636.0,62,78.0,2,4
1990.0,1,7.7,1036.0,10,130.0,7,27
1979.0,1,7.3,18156.0,61,100.02037351443124,7,14
1968.0,1,5.5,1602.0,62,92.0,1,7
2002.0,1,7.7,1087.0,62,119.0,6,3
1974.0,1,7.7,4946.0,62,91.0,6,8
2001.0,1,7.3,77237.0,27,125.0,0,4
1972.0,1,4.7,662.0,62,152.0,4,27
1998.0,7,6.8,71.0,62,81.0,6,4
1997.0,4,7.6,827.0,61,98.0,5,7
1984.0,1,8.6,14496.0,62,105.0,6,14
1988.0,3,3.5,756.0,4,81.0,0,7
1987.0,7,8.2,143.0,62,180.0,6,14
2000.0,3,6.1,2064.0,62,60.0,3,4
2005.0,7,4.7,581.0,62,128.0,2,4
2002.0,1,4.5,108.0,62,90.0,7,27
1972.0,1,7.1,3114.0,27,117.0,0,7
2001.0,1,6.5,1905.0,59,89.0,0,1
1998.0,1,5.2,1736.0,37,90.0,5,7
1999.0,7,3.9,244.0,62,63.0,19,26
1995.0,1,8.5,123.0,62,128.0,6,14
1971.0,1,7.7,115647.0,62,91.0,0,5
1998.0,7,2.8,616.0,62,22.0,0,9
2004.0,7,6.0,1651.0,62,112.0,2,0
2002.0,7,6.6,113.0,4,79.0,8,14
1963.0,1,7.6,6251.0,61,161.0,7,22
1995.0,4,6.5,28719.0,62,96.0,0,1
1999.0,1,8.0,6878.0,62,30.0,6,4
2005.0,7,5.0,230.0,10,60.0,2,4
1987.0,1,7.1,9808.0,27,101.0,0,4
2004.0,0,9.1,74.0,62,100.02037351443124,7,27
1987.0,1,7.1,3357.0,37,103.0,2,1
1974.0,2,8.1,321.0,61,100.0,16,27
2002.0,1,7.7,186011.0,62,100.0,4,7
2004.0,1,5.6,3620.0,10,182.0,4,19
1979.0,3,6.1,1141.0,62,85.0,2,4
1999.0,3,6.7,114.0,62,113.0,2,27
1988.0,1,7.0,9987.0,61,30.0,4,5
1992.0,2,8.2,3508.0,61,110.0,5,7
1955.0,4,8.5,15932.0,62,178.0,4,5
1997.0,1,6.2,2833.0,30,74.0,4,7
1995.0,3,7.0,366.0,37,120.0,2,0
2001.0,0,8.1,263.0,62,106.0,6,17
2000.0,1,6.1,433.0,27,118.0,4,19
1999.0,1,6.0,381.0,23,105.0,4,7
1990.0,1,5.5,419.0,27,85.0,0,27
2003.0,7,2.3,1139.0,62,92.0,13,24
2005.0,4,6.4,44033.0,62,93.0,7,9
2001.0,1,5.3,3059.0,61,99.0,0,7
1953.0,1,6.9,275.0,37,108.0,7,27
1999.0,1,3.6,357.0,10,104.0,0,20
1983.0,1,6.6,6703.0,55,111.0,4,7
1981.0,1,7.4,2515.0,23,96.0,7,14
1994.0,1,6.7,6040.0,61,99.0,3,7
2004.0,7,8.4,218.0,62,67.0,6,27
2002.0,3,6.9,1063.0,23,100.02037351443124,7,19
2001.0,1,5.3,1845.0,62,98.0,4,19
1983.0,1,7.2,1873.0,27,96.0,0,7
1996.0,7,3.9,20.0,37,101.0,18,21
1999.0,0,7.6,19.0,61,107.0,2,0
2000.0,0,7.6,749.0,61,115.0,5,7
1990.0,7,4.4,1141.0,62,156.0,4,20
1970.0,1,7.0,4770.0,23,100.0,7,9
1955.0,1,7.3,5186.0,23,94.0,3,7
2004.0,0,8.0,64.0,62,52.0,7,27
1989.0,1,6.9,22883.0,62,375.0,4,7
1997.0,1,6.4,14266.0,18,90.0,5,7
2002.0,1,7.3,310.0,62,154.0,6,27
2002.0,1,6.2,21834.0,62,71.0,0,13
1975.0,1,7.6,13002.0,62,93.0,6,4
1994.0,1,4.8,22.0,27,95.0,0,1
1958.0,1,7.3,10970.0,62,109.0,0,7
2002.0,1,5.0,5545.0,24,136.0,4,19
1980.0,1,5.8,1990.0,23,104.0,4,27
1988.0,3,6.9,1032.0,62,44.0,4,27
2003.0,7,8.4,1245.0,62,90.0,6,14
1993.0,3,4.3,129.0,37,109.0,2,0
1998.0,1,5.1,267.0,62,190.0,7,19
2005.0,1,6.7,200.0,62,79.0,0,22
2003.0,3,5.5,687.0,62,108.0,0,24
2004.0,1,7.7,443.0,62,4.0,6,27
1998.0,1,7.4,321.0,62,135.0,6,25
1959.0,4,9.0,75784.0,62,96.0,7,9
2004.0,7,4.4,133.0,62,92.0,4,5
2000.0,1,5.9,13603.0,37,155.0,2,0
1970.0,3,7.8,441.0,62,44.0,7,27
1975.0,1,6.2,4694.0,37,97.0,0,1
2000.0,3,6.1,643.0,62,102.0,3,7
2003.0,3,6.3,352.0,62,83.0,6,27
2005.0,7,7.7,261.0,62,102.0,6,14
2000.0,1,6.3,1673.0,34,96.0,7,25
1998.0,1,5.4,2694.0,62,92.0,4,7
1965.0,3,8.4,34067.0,62,118.0,2,4
1979.0,1,6.6,1362.0,30,88.0,0,4
2004.0,7,4.7,74.0,62,95.0,0,27
1990.0,1,5.0,664.0,46,90.0,0,22
1970.0,0,8.2,735.0,61,129.0,1,7
1968.0,3,2.5,852.0,62,112.0,0,1
2004.0,7,6.9,11.0,10,87.0,6,14
2003.0,1,5.9,2399.0,7,108.0,4,7
1998.0,1,6.5,1114.0,30,102.0,7,19
1987.0,4,7.0,229.0,61,108.0,4,23
1983.0,1,5.5,203.0,62,100.0,0,4
1959.0,4,9.0,75784.0,62,84.0,7,9
1986.0,4,8.5,9588.0,37,93.0,2,0
1983.0,1,6.6,1693.0,61,91.0,7,19
1968.0,1,8.1,6622.0,30,126.0,4,15
2003.0,7,8.7,298.0,62,85.0,14,27
1959.0,4,9.0,75784.0,62,143.0,7,9
1990.0,7,7.9,363.0,62,228.0,6,14
1991.0,7,6.2,158.0,37,10.0,2,0
1997.0,1,6.8,6577.0,35,74.0,7,19
1999.0,3,6.4,4000.0,62,26.0,7,9
2002.0,1,6.6,178.0,62,94.0,6,21
2001.0,1,6.6,267.0,10,144.0,2,1
1992.0,3,6.2,458.0,62,96.0,7,27
1997.0,3,4.9,2462.0,62,81.0,13,24
1967.0,1,8.2,192.0,62,138.0,6,4
1960.0,1,8.2,7830.0,30,93.0,7,19
2002.0,1,4.9,700.0,62,92.0,7,24
1993.0,1,4.5,1980.0,62,90.0,0,1
1998.0,3,7.1,437.0,35,60.0,7,27
2002.0,7,3.3,49.0,62,96.0,7,27
1973.0,3,5.9,937.0,62,96.0,19,27
1997.0,1,7.3,164.0,62,86.0,6,21
2001.0,1,7.0,8953.0,37,124.0,4,9
1986.0,1,6.0,187.0,27,115.0,0,4
2000.0,1,7.0,3235.0,6,98.0,4,7
2005.0,1,7.1,3209.0,62,40.0,6,14
1970.0,1,6.9,5712.0,65,82.0,4,7
2003.0,3,7.1,49.0,61,220.0,2,1
2003.0,7,8.5,329.0,62,95.0,0,22
1982.0,1,7.2,333.0,30,92.0,18,15
2005.0,3,7.1,67.0,62,56.0,6,12
1961.0,4,8.5,11.0,61,76.0,6,27
1956.0,1,7.4,5024.0,62,90.0,0,7
2000.0,3,5.7,68.0,23,83.0,7,27
2003.0,1,6.5,5396.0,61,110.0,0,4
1975.0,1,6.6,409.0,23,104.0,4,5
2001.0,1,5.0,554.0,10,125.0,23,27
2000.0,1,6.7,6085.0,55,70.0,4,7
2001.0,4,7.4,52.0,61,91.0,6,12
1994.0,1,5.7,2321.0,61,128.0,23,27
1996.0,0,5.4,18.0,62,92.0,7,19
2005.0,7,4.2,4324.0,62,125.0,0,5
2000.0,1,5.9,2028.0,30,92.0,7,19
2001.0,1,8.6,692915.0,37,60.0,2,1
1998.0,1,6.7,2554.0,56,95.0,7,19
1989.0,1,6.8,2687.0,23,131.0,4,7
1993.0,1,7.2,3172.0,30,32.0,0,1
2004.0,2,7.2,450.0,61,100.0,5,7
1993.0,4,6.8,10920.0,62,100.02037351443124,7,8
1994.0,3,7.0,503.0,62,100.0,2,3
1999.0,3,6.6,228.0,62,100.0,8,27
1991.0,3,5.1,172.0,62,114.0,13,20
1998.0,1,3.0,12524.0,62,125.0,0,1
1931.0,1,7.4,3399.0,23,60.0,15,4
2004.0,4,6.8,39.0,37,96.0,2,4
2005.0,7,7.2,51.0,62,128.0,2,8
1980.0,2,6.5,2199.0,62,94.0,7,16
1997.0,1,6.8,12945.0,30,129.0,4,7
2000.0,1,4.8,216.0,27,90.0,0,4
2001.0,7,5.9,2389.0,62,137.0,2,1
1998.0,1,6.8,3868.0,55,108.0,4,7
2003.0,2,7.4,12797.0,24,57.0,1,7
2002.0,1,7.3,181.0,62,128.0,6,27
1999.0,1,7.4,58.0,62,90.0,6,27
2000.0,7,7.7,19.0,62,88.0,15,27
1973.0,1,7.8,1670.0,62,97.0,6,3
1971.0,1,5.8,1705.0,65,25.0,13,27
2002.0,7,6.0,69.0,62,96.0,14,27
2003.0,7,6.5,26.0,62,83.0,20,1
2000.0,1,7.2,1914.0,23,100.0,3,7
2004.0,1,4.6,4862.0,10,106.0,13,20
1998.0,7,5.2,2806.0,62,137.0,2,4
2000.0,7,3.0,1968.0,62,124.0,0,1
2002.0,1,6.7,207228.0,24,148.0,0,13
1996.0,7,6.2,12.0,62,126.0,6,14
2002.0,1,7.0,1077.0,53,90.0,7,19
2002.0,1,4.6,181.0,62,100.0,7,24
1995.0,1,6.5,5710.0,23,122.0,7,19
1999.0,7,7.3,7014.0,62,92.0,2,4
2002.0,1,6.8,116.0,62,91.0,6,14
1999.0,1,6.0,903.0,23,60.0,7,12
1998.0,1,7.8,993.0,62,56.0,6,4
1984.0,1,6.4,25186.0,62,229.0,1,4
1964.0,1,7.0,1266.0,61,68.0,7,19
1997.0,7,8.8,7.0,61,108.0,9,13
1974.0,1,6.4,6444.0,37,94.0,0,1
1987.0,4,6.4,147.0,62,88.0,2,4
1968.0,1,6.9,43147.0,61,97.1726907630522,1,8
2002.0,1,3.6,16416.0,61,117.0,4,19
2000.0,1,7.8,730.0,62,80.0,6,14
1998.0,1,6.6,1494.0,23,100.02037351443124,7,16
1979.0,1,7.2,4086.0,4,106.0,3,7
2002.0,1,7.5,10342.0,61,120.0,7,27
2004.0,1,6.9,1689.0,62,97.0,6,4
2003.0,4,3.8,1029.0,62,155.0,17,19
1991.0,4,8.2,5403.0,62,48.0,1,4
1994.0,1,6.7,738.0,4,94.0,7,19
2004.0,1,6.9,17184.0,37,185.0,2,0
2001.0,1,6.7,38853.0,23,83.0,0,7
2000.0,1,6.1,6704.0,62,113.0,7,19
2002.0,3,7.4,364.0,62,68.0,6,27
